qw,qx,qy,qz
-0.1823534,-0.0188483,-0.9769572,0.1093007
-0.1830758,-0.01877662,-0.9768761,0.1088292
-0.1844411,-0.01997855,-0.9766932,0.1079483
-0.1849326,-0.02125461,-0.976632,0.1074161
-0.1861808,-0.02395255,-0.9764847,0.1060221
-0.1866673,-0.02523876,-0.97645,0.1051842
-0.1872949,-0.02748345,-0.9764057,0.1039097
-0.1878583,-0.02917966,-0.9763787,0.1026762
-0.1878362,-0.02968769,-0.9764962,0.1014472
-0.1878362,-0.02968769,-0.9764962,0.1014472
-0.187585,-0.02987607,-0.976676,0.1001164
-0.1869869,-0.03067149,-0.9768895,0.09890468
-0.1854267,-0.03092526,-0.9772264,0.09843418
-0.1854267,-0.03092526,-0.9772264,0.09843418
-0.1831682,-0.03139913,-0.9776408,0.09839677
-0.1807826,-0.03267291,-0.9780967,0.09786279
-0.1807826,-0.03267291,-0.9780967,0.09786279
-0.1782613,-0.0339882,-0.9786018,0.09698576
-0.1747902,-0.0349863,-0.9792708,0.09619281
-0.1691347,-0.03588016,-0.9802906,0.09558511
-0.1691347,-0.03588016,-0.9802906,0.09558511
-0.161236,-0.0370507,-0.9816423,0.09491357
-0.1502294,-0.03838369,-0.98344,0.09382737
-0.1351727,-0.03963171,-0.985741,0.09204637
-0.1351727,-0.03963171,-0.985741,0.09204637
-0.115582,-0.04133482,-0.988322,0.09028748
-0.09335379,-0.04261758,-0.9907779,0.08847656
-0.06904293,-0.0443317,-0.9928838,0.08631062
-0.06904293,-0.0443317,-0.9928838,0.08631062
-0.04239532,-0.04626497,-0.9945022,0.08383014
-0.01565501,-0.04984611,-0.9953121,0.08138905
0.01085808,-0.05631928,-0.9952335,0.07887065
0.01085808,-0.05631928,-0.9952335,0.07887065
0.03720021,-0.06265514,-0.9943802,0.07680222
0.06384628,-0.06661897,-0.9928489,0.07574077
0.08962455,-0.06903246,-0.990714,0.07541674
0.08962455,-0.06903246,-0.990714,0.07541674
0.1132897,-0.06935903,-0.9882781,0.07524078
0.1342438,-0.06839293,-0.9857784,0.07444428
0.152561,-0.06764226,-0.983242,0.07338152
0.152561,-0.06764226,-0.983242,0.07338152
0.1687213,-0.06612833,-0.9807727,0.072423
0.1827373,-0.06450789,-0.9784083,0.07185432
0.1938978,-0.06262767,-0.9763786,0.07187673
0.1938978,-0.06262767,-0.9763786,0.07187673
0.2028848,-0.06013596,-0.9746974,0.07201777
0.2102403,-0.05697716,-0.97331,0.07225223
0.2102403,-0.05697716,-0.97331,0.07225223
0.2157422,-0.05402559,-0.9722356,0.07276282
0.2200491,-0.05081044,-0.9714196,0.07308079
0.2229401,-0.04808765,-0.9708807,0.0733215
0.2229401,-0.04808765,-0.9708807,0.0733215
0.2248886,-0.04584987,-0.9705622,0.0730206
0.2259559,-0.0439153,-0.9704346,0.07260948
0.2270696,-0.04186158,-0.970315,0.07194293
0.2270696,-0.04186158,-0.970315,0.07194293
0.228307,-0.03993845,-0.97014,0.07147861
0.2292798,-0.03882374,-0.9699941,0.07095762
0.2299492,-0.03778959,-0.9699497,0.06994906
0.2299492,-0.03778959,-0.9699497,0.06994906
0.2306315,-0.03653453,-0.9699193,0.0687815
0.2314677,-0.03585482,-0.9698213,0.06770393
0.2323334,-0.03541112,-0.9697024,0.06666682
0.2323334,-0.03541112,-0.9697024,0.06666682
0.2337126,-0.03574848,-0.9694412,0.06545474
0.2351032,-0.0355189,-0.9692101,0.06400584
0.2364347,-0.03557612,-0.9689852,0.06245552
0.2364347,-0.03557612,-0.9689852,0.06245552
0.2377205,-0.03579305,-0.9687396,0.06124865
0.2387164,-0.03603432,-0.9685407,0.06037373
0.2396066,-0.03604114,-0.9683936,0.05919164
0.2396066,-0.03604114,-0.9683936,0.05919164
0.2401578,-0.03578306,-0.9683596,0.05764925
0.2403459,-0.03524874,-0.9684248,0.05607892
0.2403705,-0.03447811,-0.9685244,0.05471569
0.2403705,-0.03447811,-0.9685244,0.05471569
0.2399582,-0.03353825,-0.9687066,0.05387755
0.2392128,-0.03291306,-0.9689321,0.05352153
0.2392128,-0.03291306,-0.9689321,0.05352153
0.2383522,-0.0326809,-0.9691635,0.05331315
0.2376603,-0.0324064,-0.9693799,0.05263142
0.2366608,-0.03214345,-0.9696624,0.05209028
0.2366608,-0.03214345,-0.9696624,0.05209028
0.2353592,-0.03126692,-0.9700361,0.05155863
0.2337493,-0.03048069,-0.970472,0.05115037
0.2316016,-0.02938499,-0.9710413,0.05075498
0.2316016,-0.02938499,-0.9710413,0.05075498
0.2285016,-0.02804245,-0.9718113,0.05082803
0.2251623,-0.02648307,-0.9726194,0.05110928
0.2216199,-0.02540617,-0.9734396,0.05152134
0.2216199,-0.02540617,-0.9734396,0.05152134
0.2178369,-0.02478268,-0.9742962,0.05176717
0.2140667,-0.02442169,-0.9751149,0.05224909
0.2096016,-0.02384312,-0.9760038,0.05399414
0.2096016,-0.02384312,-0.9760038,0.05399414
0.2043555,-0.02388714,-0.9769685,0.05657587
0.1988377,-0.0231879,-0.977922,0.05995367
0.1933581,-0.02254074,-0.9787791,0.06399989
0.1933581,-0.02254074,-0.9787791,0.06399989
0.1884367,-0.02200146,-0.9794775,0.06805429
0.1859584,-0.02182363,-0.9797652,0.07073509
0.1812185,-0.02087938,-0.9802738,0.076074
0.1788445,-0.02052125,-0.9804875,0.07898006
0.1737708,-0.02030811,-0.9808707,0.08534601
0.1711851,-0.02034733,-0.9810178,0.08880245
0.1659407,-0.02041313,-0.9812205,0.09619357
0.1629625,-0.02064324,-0.9813117,0.1002222
0.1565772,-0.02268078,-0.9815637,0.1072463
0.1530568,-0.02462706,-0.9817244,0.1103831
0.1495777,-0.02661161,-0.9818644,0.1134052
0.1437862,-0.02842666,-0.981999,0.1191441
0.139794,-0.02842011,-0.9820704,0.1232381
0.1376215,-0.02952058,-0.9821935,0.1244377
0.1318833,-0.0343558,-0.982837,0.1243296
0.128172,-0.03695466,-0.9832658,0.1240755
0.1242545,-0.03889716,-0.9836594,0.1243459
0.1160015,-0.04094981,-0.9843105,0.1264894
0.1118816,-0.04116702,-0.9846269,0.1276623
0.103898,-0.04084671,-0.985382,0.1286819
0.1001559,-0.04086531,-0.9857771,0.128617
0.09316852,-0.04000965,-0.9866911,0.1271205
0.09039404,-0.03956208,-0.9871513,0.1256825
0.08584815,-0.03797662,-0.9877926,0.1243128
0.08274368,-0.03640234,-0.9881842,0.1237758
0.0814499,-0.03591109,-0.9883391,0.1235399
0.08032106,-0.03571365,-0.9884412,0.1235194
0.07841542,-0.03587393,-0.9886586,0.1229563
0.07749292,-0.03585731,-0.9887825,0.1225489
0.07642508,-0.03608267,-0.9888943,0.1222511
0.07589024,-0.03613323,-0.9889634,0.1220104
0.07521909,-0.03645797,-0.9890227,0.1218484
0.07500652,-0.03657855,-0.9890494,0.1217263
0.07467512,-0.03663005,-0.9890886,0.1215966
0.07416221,-0.03703119,-0.9891749,0.1210857
0.0740648,-0.03729842,-0.9892167,0.1207208
0.07446059,-0.03747678,-0.9893071,0.1196769
0.07491279,-0.03751513,-0.9893211,0.1192663
0.07621022,-0.03740773,-0.9893432,0.118291
0.07678,-0.03712223,-0.9893606,0.1178665
0.07777862,-0.03696413,-0.989435,0.1166301
0.07825145,-0.03695022,-0.9894702,0.1160173
0.07902052,-0.0363876,-0.9895803,0.1147284
0.07926697,-0.03610187,-0.9896318,0.1142026
0.07972864,-0.03479625,-0.9897285,0.1134469
0.07986851,-0.0339746,-0.9897675,0.1132566
0.08013403,-0.03258226,-0.9898727,0.1125567
0.08030826,-0.0318393,-0.9898991,0.1124128
0.0805296,-0.03029951,-0.9900218,0.1115971
0.08038902,-0.02950568,-0.9901205,0.1110335
0.07998392,-0.02807564,-0.9903349,0.1097775
0.0796256,-0.02732031,-0.990435,0.1093247
0.07868822,-0.02594475,-0.9906422,0.1084582
0.07816028,-0.02537243,-0.9907416,0.1080662
0.07678562,-0.02430456,-0.9909412,0.107466
0.07617647,-0.02376988,-0.9910405,0.1071019
0.07478578,-0.02245098,-0.9912368,0.106549
0.07406721,-0.02175593,-0.9913313,0.1063157
0.07262753,-0.02004222,-0.9914857,0.1062063
0.07183701,-0.01930294,-0.9915449,0.1063277
0.07023881,-0.0183589,-0.9916347,0.1067246
0.06938578,-0.0179655,-0.9916787,0.1069401
0.06841788,-0.01778502,-0.991717,0.107238
0.06671844,-0.01741075,-0.9916805,0.1086982
0.06502992,-0.01693833,-0.991463,0.1117378
0.06422685,-0.01669554,-0.9912932,0.1137277
0.06324127,-0.01640881,-0.9910716,0.1162255
0.06126787,-0.01607532,-0.9902972,0.1236907
0.06012988,-0.0157234,-0.9897832,0.1283213
0.0577239,-0.01543019,-0.9886789,0.1376369
0.05591181,-0.0148269,-0.9877686,0.144801
0.05526982,-0.01420586,-0.9874135,0.147506
0.05460583,-0.01330454,-0.9871719,0.1494419
0.05276121,-0.01143949,-0.9867609,0.1529327
0.05158738,-0.0105363,-0.9865027,0.1550492
0.04713511,-0.00936288,-0.9861011,0.1590448
0.04581021,-0.009189391,-0.9860916,0.1595008
0.04454095,-0.008750833,-0.9861028,0.1598154
0.04359209,-0.008278311,-0.9861001,0.1601179
0.04200478,-0.006945146,-0.9860029,0.1612005
0.04140595,-0.006301714,-0.9859608,0.1616392
0.04041763,-0.005818543,-0.9859298,0.1620958
0.03989533,-0.005819823,-0.9859687,0.1619883
0.03955832,-0.005859375,-0.9861316,0.1610754
0.03949989,-0.005754162,-0.9862551,0.1603356
0.03972071,-0.005196239,-0.9864638,0.1590109
0.04008333,-0.00483682,-0.9865777,0.1582222
0.04081167,-0.004528134,-0.9868369,0.1564194
0.04123665,-0.004648299,-0.9869917,0.1553235
0.04215175,-0.004929888,-0.9873328,0.152882
0.04258417,-0.004955513,-0.9874848,0.151776
0.04388508,-0.004529779,-0.9877921,0.1493998
0.04486063,-0.003953646,-0.9879733,0.1479211
0.04695044,-0.003128908,-0.9883363,0.1448358
0.04823601,-0.003128908,-0.9885378,0.1430265
0.04967197,-0.003347488,-0.9887438,0.1410931
0.05328352,-0.003358598,-0.989125,0.1370454
0.05534445,-0.003213488,-0.9893279,0.1347478
0.06050699,-0.002888711,-0.989669,0.1299454
0.06364853,-0.002880963,-0.9898156,0.1273017
0.07096601,-0.003400485,-0.9900631,0.1213563
0.07503225,-0.003726645,-0.9901521,0.1181323
0.08553071,-0.00417009,-0.990211,0.1102244
0.09197842,-0.00426548,-0.9901016,0.1059274
0.1065587,-0.005302687,-0.9895235,0.09726492
0.1137364,-0.005952728,-0.9891105,0.0932149
0.1290599,-0.007312002,-0.9878921,0.08578651
0.136629,-0.007533825,-0.9871523,0.08249958
0.1509583,-0.007291595,-0.9855335,0.07669592
0.1577183,-0.007082182,-0.9846776,0.07405957
0.1700944,-0.006190782,-0.9829727,0.06924152
0.1757053,-0.005529664,-0.9821451,0.06699359
0.1851622,-0.003998619,-0.9806804,0.06296735
0.1891347,-0.003293637,-0.9800301,0.06130555
0.1959893,-0.002016932,-0.9788883,0.05798186
0.1989751,-0.001021314,-0.9783807,0.05638301
0.2041657,0.001006618,-0.9774786,0.05339512
0.2063449,0.001802347,-0.9770842,0.05220272
0.2097307,0.002972606,-0.9764652,0.05019822
0.2111947,0.003472037,-0.9761818,0.04953664
0.2140212,0.004537996,-0.9756028,0.04871906
0.2148113,0.005040484,-0.9754111,0.04902989
0.2167577,0.005833888,-0.9749465,0.04961284
0.2173701,0.006065556,-0.9747909,0.04996107
0.2191022,0.006721631,-0.9743529,0.05084811
0.2191022,0.006721631,-0.9743529,0.05084811
0.2192447,0.006907498,-0.9742711,0.05176818
0.2194699,0.0076545,-0.9741885,0.05226035
0.2194699,0.0076545,-0.9741885,0.05226035
0.2196472,0.008449347,-0.9741536,0.05204306
0.219414,0.008589275,-0.974221,0.05174154
0.2185597,0.008528339,-0.9744308,0.05141566
0.2185597,0.008528339,-0.9744308,0.05141566
0.2169032,0.008612664,-0.9748073,0.05128028
0.2144997,0.008945347,-0.9753376,0.05124889
0.2115123,0.009737356,-0.975965,0.05157568
0.2115123,0.009737356,-0.975965,0.05157568
0.2078428,0.01135779,-0.976734,0.05160514
0.2031744,0.01320956,-0.9776908,0.05163791
0.1984353,0.01477152,-0.9786472,0.05152568
0.1984353,0.01477152,-0.9786472,0.05152568
0.1934812,0.01601542,-0.9796582,0.05077787
0.1889676,0.01761581,-0.980553,0.04996823
0.1843412,0.01963284,-0.9814345,0.04918464
0.1843412,0.01963284,-0.9814345,0.04918464
0.179506,0.02125006,-0.9823163,0.04879333
0.1746368,0.02265482,-0.9831479,0.04908153
0.1697694,0.02373569,-0.983954,0.04949315
0.1697694,0.02373569,-0.983954,0.04949315
0.1648925,0.02409861,-0.9847958,0.04906057
0.1606812,0.02419488,-0.9855134,0.04857432
0.1568153,0.02488678,-0.9861209,0.04853059
0.1568153,0.02488678,-0.9861209,0.04853059
0.1529898,0.02559841,-0.9866925,0.04875315
0.149387,0.02555296,-0.9872661,0.04833414
0.149387,0.02555296,-0.9872661,0.04833414
0.1463057,0.02531157,-0.9877931,0.04710443
0.1433581,0.02522695,-0.9882818,0.04594614
0.1403925,0.0253871,-0.988733,0.04530503
0.1403925,0.0253871,-0.988733,0.04530503
0.1371718,0.0256908,-0.9892116,0.04454697
0.1339272,0.02587747,-0.9897032,0.04337655
0.1305007,0.02597689,-0.9902061,0.04227001
0.1305007,0.02597689,-0.9902061,0.04227001
0.1264651,0.02609679,-0.9907816,0.04095527
0.1215849,0.02663651,-0.9914399,0.03942928
0.1157391,0.02732058,-0.9921825,0.03784278
0.1157391,0.02732058,-0.9921825,0.03784278
0.1090037,0.02755438,-0.9930127,0.03584214
0.1018849,0.02790208,-0.993849,0.03324259
0.09410497,0.02797755,-0.9947144,0.03007962
0.09410497,0.02797755,-0.9947144,0.03007962
0.08593412,0.02778085,-0.9955463,0.02703713
0.07800093,0.02725915,-0.9962856,0.02424748
0.07096403,0.02624228,-0.9968975,0.02169935
0.07096403,0.02624228,-0.9968975,0.02169935
0.06513318,0.02513404,-0.9973693,0.01950453
0.06047066,0.02437833,-0.997708,0.01810719
0.05683183,0.02365772,-0.9979445,0.01780888
0.05683183,0.02365772,-0.9979445,0.01780888
0.05502827,0.02292811,-0.9980307,0.01952019
0.05372897,0.02192581,-0.9980835,0.02149062
0.05372897,0.02192581,-0.9980835,0.02149062
0.05365098,0.020734,-0.9980432,0.0245249
0.05433432,0.01966886,-0.9979326,0.02813449
0.05498113,0.01870626,-0.9977838,0.03247507
0.05498113,0.01870626,-0.9977838,0.03247507
0.05589834,0.0185587,-0.9975264,0.03836699
0.05686105,0.01908088,-0.9971342,0.04610979
0.05799599,0.01999533,-0.9965119,0.05657443
0.05799599,0.01999533,-0.9965119,0.05657443
0.05962344,0.0206638,-0.9956477,0.06858364
0.06229235,0.02141386,-0.9944719,0.0817728
0.06552584,0.02234354,-0.9929296,0.09642604
0.06552584,0.02234354,-0.9929296,0.09642604
0.06870825,0.02349814,-0.9910253,0.1122319
0.07220777,0.02317826,-0.9889158,0.1276497
0.07652368,0.02184445,-0.986855,0.1406559
0.07652368,0.02184445,-0.986855,0.1406559
0.08098232,0.02098296,-0.9851288,0.1500767
0.08464695,0.02074693,-0.9835247,0.1583781
0.08729872,0.02129454,-0.9820788,0.1656708
0.08729872,0.02129454,-0.9820788,0.1656708
0.08945539,0.0216918,-0.9807144,0.1724135
0.09186317,0.02200214,-0.9793442,0.1787791
0.09425694,0.02260378,-0.9778455,0.1855341
0.09425694,0.02260378,-0.9778455,0.1855341
0.0967427,0.02288485,-0.9762504,0.1924897
0.09942333,0.02305061,-0.9745187,0.1997426
0.1029083,0.02285976,-0.9726663,0.2069003
0.1029083,0.02285976,-0.9726663,0.2069003
0.1073905,0.02249806,-0.9707329,0.2136325
0.1123441,0.02127038,-0.9689503,0.2192298
0.1169931,0.01934689,-0.967423,0.2236764
0.1169931,0.01934689,-0.967423,0.2236764
0.1211066,0.01750677,-0.9661581,0.2270799
0.1244905,0.01680408,-0.9648307,0.2309146
0.1244905,0.01680408,-0.9648307,0.2309146
0.126903,0.01712991,-0.9634512,0.2352954
0.1276762,0.01760565,-0.9627833,0.237565
0.1303547,0.01778209,-0.9613998,0.2416649
0.1325499,0.01785568,-0.9606645,0.2433832
0.1401532,0.01776784,-0.9589611,0.2458352
0.1455166,0.01740305,-0.9578343,0.2471348
0.1586643,0.01742059,-0.9550192,0.2499212
0.1746686,0.01923102,-0.9512556,0.2534442
0.1834386,0.02069551,-0.9491307,0.2550939
0.1930313,0.02256485,-0.9467493,0.2567011
0.2135633,0.02650725,-0.9415587,0.2591435
0.2246448,0.02823257,-0.9387856,0.259652
0.24703,0.03113152,-0.9328639,0.2603305
0.2580301,0.03241651,-0.929758,0.260614
0.2790852,0.03541533,-0.9233909,0.2611635
0.2888224,0.03699194,-0.9201473,0.2618058
0.3058447,0.04039237,-0.9140343,0.2633797
0.3127371,0.04205052,-0.9112685,0.2646071
0.3240562,0.04499744,-0.9063801,0.2672789
0.3283401,0.04634157,-0.9043059,0.2688421
0.3351517,0.04984013,-0.9008313,0.2714631
0.3376253,0.05201957,-0.8995039,0.272389
0.3421169,0.05647372,-0.8971599,0.2736253
0.3439935,0.05859833,-0.8961375,0.2741756
0.346348,0.06245635,-0.8946458,0.2752292
0.3472047,0.06395354,-0.8939406,0.2760959
0.3474187,0.06498728,-0.8934274,0.2772442
0.3472308,0.06623639,-0.8925985,0.2798418
0.3465713,0.06637696,-0.8923878,0.2812942
0.344856,0.06639469,-0.8921987,0.283985
0.3434273,0.06622019,-0.8922718,0.2855235
0.3394684,0.0650731,-0.8927987,0.2888548
0.3372152,0.06421641,-0.8931901,0.2904714
0.3318087,0.06183328,-0.8945372,0.2930581
0.3289767,0.06062583,-0.8953577,0.2939956
0.3234924,0.05856793,-0.8971363,0.2950743
0.3209555,0.05778144,-0.8979132,0.2956361
0.3155789,0.05651526,-0.8992335,0.2976492
0.3126456,0.05565951,-0.8993828,0.3004421
0.3067405,0.05347363,-0.8990254,0.3079029
0.3042614,0.05292561,-0.8983611,0.312364
0.3002613,0.05364959,-0.8965628,0.3211543
0.2989213,0.05459041,-0.8956635,0.324735
0.2970003,0.0573203,-0.8939998,0.3305596
0.2963166,0.05882826,-0.8933117,0.3327611
0.2958212,0.06182545,-0.8921337,0.335805
0.295617,0.06257054,-0.8916678,0.3370818
0.295374,0.06317548,-0.8906409,0.339885
0.2952625,0.06350543,-0.8901069,0.3413164
0.2950256,0.06389946,-0.8887324,0.3450095
0.2947506,0.06400467,-0.8880544,0.3469653
0.2934748,0.06556824,-0.8862656,0.3522879
0.2926935,0.06727083,-0.8849636,0.3558716
0.290832,0.07031652,-0.8830706,0.3614672
0.2896833,0.07155278,-0.8822362,0.3641744
0.2881863,0.0726665,-0.8811762,0.367691
0.284667,0.07419766,-0.879874,0.3732039
0.2799428,0.07389016,-0.8796341,0.3773808
0.2763934,0.07249866,-0.8801503,0.3790597
0.2676016,0.06968302,-0.8811349,0.3835819
0.2624488,0.06874195,-0.8816904,0.3860275
0.2572439,0.06855582,-0.8821449,0.3885179
0.2467951,0.06990463,-0.8830783,0.3929099
0.2416424,0.07108182,-0.8834324,0.3950993
0.2309262,0.07286913,-0.8851344,0.3973667
0.2253729,0.07338396,-0.8863124,0.3978343
0.2136016,0.07348694,-0.8897169,0.3967088
0.2074614,0.07316922,-0.8917347,0.3954936
0.1949178,0.07184001,-0.8959798,0.3925127
0.1885988,0.07056963,-0.8982069,0.390736
0.1761494,0.067582,-0.9020277,0.3882655
0.170073,0.0659906,-0.9038455,0.387019
0.1581165,0.06282128,-0.9069704,0.3853017
0.1521164,0.06108933,-0.9082512,0.3849785
0.1398365,0.05816545,-0.9103955,0.3850228
0.1335313,0.05700527,-0.9112487,0.385416
0.1208025,0.05519792,-0.912747,0.3863327
0.1143802,0.05441407,-0.9134064,0.38684
0.100923,0.0512233,-0.9153214,0.3864939
0.09345549,0.04893939,-0.9165804,0.385683
0.07700276,0.04280771,-0.919917,0.3820875
0.06719336,0.03948498,-0.9220673,0.3791014
0.04424253,0.03275513,-0.9265211,0.3721941
0.03063771,0.02946804,-0.9287966,0.3681439
0.01669777,0.02638329,-0.9309211,0.3638833
-0.01375175,0.02088972,-0.9347753,0.3543582
-0.02886569,0.01817618,-0.9363103,0.3495131
-0.06004532,0.01181941,-0.9386494,0.3393996
-0.07649009,0.008133952,-0.939256,0.3344866
-0.1099995,0.001474981,-0.9392788,0.3250434
-0.1264967,-0.001459749,-0.9384793,0.3213302
-0.1577991,-0.00641305,-0.9359636,0.314691
-0.1718071,-0.008546665,-0.93428,0.3122982
-0.197569,-0.01373332,-0.9306906,0.3075597
-0.2092577,-0.01696909,-0.9288823,0.3051245
-0.2307425,-0.02282486,-0.9257339,0.2987537
-0.2403731,-0.0254264,-0.9244248,0.29498
-0.2582734,-0.03058245,-0.9215983,0.2881255
-0.2660172,-0.03300507,-0.9202325,0.2851626
-0.2805799,-0.0376885,-0.9174372,0.2795773
-0.2868982,-0.04003794,-0.9161468,0.2770586
-0.2993237,-0.04491342,-0.9132392,0.2727312
-0.3051693,-0.0470332,-0.911592,0.271403
-0.3159623,-0.05019495,-0.9082224,0.2697784
-0.3215227,-0.05157843,-0.9064066,0.2690535
-0.3321487,-0.05514985,-0.9021623,0.2697015
-0.3377239,-0.0566969,-0.8997632,0.2704703
-0.350004,-0.06066637,-0.8945851,0.271172
-0.3568646,-0.06309063,-0.8916681,0.2712843
-0.3718052,-0.06686133,-0.8856969,0.2698731
-0.3795104,-0.06786868,-0.882749,0.2685516
-0.3870458,-0.06888109,-0.8798226,0.267139
-0.4014853,-0.07048967,-0.8743124,0.2634743
-0.4129067,-0.0707691,-0.8698762,0.2604136
-0.4173796,-0.07070032,-0.8681661,0.2590046
-0.4251601,-0.07106495,-0.8652691,0.2559257
-0.4285267,-0.07168573,-0.8638632,0.2548852
-0.4310841,-0.07227552,-0.8626475,0.2545232
-0.434352,-0.07234281,-0.8614234,0.2530904
-0.4357863,-0.07237267,-0.8609529,0.2522155
-0.4376082,-0.07275892,-0.8606439,0.2499944
-0.4383177,-0.07321686,-0.8606778,0.2484968
-0.4397398,-0.07509577,-0.8607064,0.2453039
-0.4395872,-0.07566489,-0.8612276,0.2435672
-0.4362548,-0.0769473,-0.8634605,0.2412401
-0.4323273,-0.07743195,-0.8655601,0.2406311
-0.4207212,-0.07768852,-0.8714652,0.2398053
-0.4122618,-0.07655784,-0.8755828,0.2398624
-0.3909828,-0.07264569,-0.8856075,0.2399049
-0.378154,-0.07076426,-0.8915019,0.2391994
-0.3450542,-0.06888661,-0.9056561,0.2365996
-0.3269791,-0.06776442,-0.9128398,0.2349814
-0.2849402,-0.06795601,-0.927265,0.2331755
-0.26172,-0.06885815,-0.9339619,0.2334017
-0.2139119,-0.06590814,-0.9470406,0.2302433
-0.1901278,-0.06437852,-0.9525509,0.228809
-0.1446157,-0.06412573,-0.9612717,0.2256789
-0.1232803,-0.0647165,-0.964572,0.2240863
-0.08276827,-0.06504058,-0.9696348,0.2207434
-0.06391882,-0.0642606,-0.9713333,0.2197648
-0.02829452,-0.06103149,-0.9733828,0.2190904
-0.01196227,-0.05830605,-0.9739228,0.218933
0.0192283,-0.0523612,-0.9743919,0.2178279
0.03427199,-0.04962785,-0.9742613,0.2172036
0.04809787,-0.04663501,-0.9738955,0.2168855
0.0747188,-0.04118711,-0.972586,0.2163267
0.08696523,-0.03897562,-0.9716693,0.2162796
0.1086985,-0.0351465,-0.9696453,0.2161884
0.1182121,-0.03316136,-0.968593,0.2162265
0.1365359,-0.02880497,-0.9663661,0.2160205
0.1453064,-0.02645943,-0.9651852,0.2158788
0.1626216,-0.02263968,-0.9625935,0.2155353
0.1711153,-0.02084724,-0.9612249,0.2152478
0.1875478,-0.01649802,-0.9581695,0.2155574
0.195623,-0.01448168,-0.9564749,0.2160503
0.2110552,-0.01060678,-0.9531059,0.2166389
0.2191073,-0.007899751,-0.9513184,0.2166169
0.237547,-0.0008188725,-0.9472386,0.2151973
0.2477612,0.002468719,-0.9448774,0.2140443
